Geneid	Length	gene_name
ENSG00000265908.1	599	RP11-20B24.6
ENSG00000108255.8	798	CRYBA1
ENSG00000264290.1	465	RP11-68I3.4
ENSG00000263657.1	576	RP11-82O19.1
ENSG00000265713.1	955	RP11-82O19.2
ENSG00000263477.1	893	RP11-338L22.2
ENSG00000176927.15	6928	EFCAB5
ENSG00000266733.7	4442	TBC1D29P
ENSG00000264943.1	1082	SH3GL1P2
ENSG00000263603.1	894	CTD-2349P21.5
ENSG00000266865.6	2147	RP11-848P1.9
ENSG00000264107.1	492	MIR4733HG
ENSG00000265118.5	1242	CTD-2370N5.3
ENSG00000266877.1	568	RP1-41C23.1
ENSG00000214708.4	1599	AC090616.2
ENSG00000280033.1	1061	CTD-2095E4.3
ENSG00000274341.1	297	RP11-227G15.10
ENSG00000278668.1	588	RP11-227G15.11
ENSG00000226377.2	3024	AC084809.2
ENSG00000265115.1	561	RP11-31I22.2
ENSG00000285559.1	972	RP11-642M2.4
ENSG00000271013.1	5376	LRRC37A9P
ENSG00000274756.1	864	CTB-75G16.1
ENSG00000277501.1	1095	RP11-697E22.2
ENSG00000277182.1	2098	CTB-58E17.5
ENSG00000161381.14	9255	PLXDC1
ENSG00000286443.1	1171	CTD-2206N4.6
ENSG00000141748.13	3418	ARL5C
ENSG00000287644.1	669	CTD-2267D19.8
ENSG00000278918.1	2491	CTD-2267D19.1
ENSG00000279806.1	1736	RP11-58O9.2
ENSG00000266088.6	1332	RP5-1028K7.2
ENSG00000287602.1	2105	CTD-2534H9.1
ENSG00000204815.10	3370	ODAD4
ENSG00000280295.1	1638	RP11-358B23.6
ENSG00000236194.3	1496	AC003104.1
ENSG00000278829.1	819	RP11-358B23.7
ENSG00000267222.1	684	RP11-194N12.2
ENSG00000267632.1	1736	RP11-400F19.18
ENSG00000108785.7	955	HSD17B1P1
ENSG00000131480.9	2677	AOC2
ENSG00000108830.10	4368	RND2
ENSG00000279602.1	1321	CTD-3014M21.1
ENSG00000267151.5	506	MIR2117HG
ENSG00000278109.1	288	Metazoa_SRP
ENSG00000267638.1	359	RP11-546M21.6
ENSG00000267394.1	528	ATXN7L3-AS1
ENSG00000005961.19	5695	ITGA2B
ENSG00000266979.1	2025	LINC01180
ENSG00000264251.2	270	RN7SL819P
ENSG00000278770.1	281	Metazoa_SRP
ENSG00000266504.1	470	RDM1P1
ENSG00000266497.1	470	RDM1P2
ENSG00000239291.1	803	RP5-867C24.1
ENSG00000262265.2	1873	RP5-867C24.4
ENSG00000261872.1	673	RP5-867C24.5
ENSG00000263766.5	1242	KPNB1-DT
ENSG00000198933.9	4280	TBKBP1
ENSG00000141294.10	2819	LRRC46
ENSG00000264451.1	701	RP11-433M22.2
ENSG00000170703.16	5113	TTLL6
ENSG00000262039.1	382	RP11-81K2.1
ENSG00000176358.15	1001	TAC4
ENSG00000248954.1	1816	RP11-304F15.4
ENSG00000167105.8	3062	TMEM92
ENSG00000279792.1	2266	RP11-893F2.18
ENSG00000285829.1	1893	RP11-294J22.8
ENSG00000229980.5	3539	TOB1-AS1
ENSG00000264895.1	2170	RP11-421E14.2
ENSG00000262079.1	1763	RP11-515O17.3
ENSG00000262298.1	549	RP5-1107A17.3
ENSG00000263089.1	4281	RP11-166P13.4
ENSG00000141194.7	5127	OR4D1
ENSG00000108375.13	6329	RNF43
ENSG00000175175.6	6560	PPM1E
ENSG00000252212.1	183	RNU2-58P
ENSG00000267302.5	2137	RNFT1-DT
ENSG00000285879.1	1426	RP11-342K2.2
ENSG00000265702.2	4862	RP11-156L14.1
ENSG00000283538.3	2992	RP11-180P8.1
ENSG00000265282.1	552	RP11-269G24.4
ENSG00000265912.1	2474	RP11-583F2.2
ENSG00000266598.1	537	RP11-583F2.5
ENSG00000244044.3	292	RN7SL735P
ENSG00000154217.15	7819	PITPNC1
ENSG00000266717.1	709	RP11-855A2.3
ENSG00000141338.14	11246	ABCA8
ENSG00000154258.17	9024	ABCA9
ENSG00000154262.13	14158	ABCA6
ENSG00000256124.6	4164	LINC01152
ENSG00000069188.17	11963	SDK2
ENSG00000246731.3	2621	MGC16275
ENSG00000161509.14	8584	GRIN2C
ENSG00000265800.1	400	RP11-649A18.5
ENSG00000263786.1	717	RP11-649A18.4
ENSG00000264853.1	2790	RP11-16C1.2
ENSG00000204323.5	5117	SMIM5
ENSG00000264829.1	352	RP11-474I11.8
ENSG00000264270.1	637	RP11-474I11.7
ENSG00000132481.7	3145	TRIM47
ENSG00000267801.1	3175	RP11-552F3.9
ENSG00000267128.2	4398	RNF157-AS1
ENSG00000277382.1	286	RP11-318A15.8
ENSG00000267535.2	1383	LINC00868
ENSG00000276202.1	259	Metazoa_SRP
ENSG00000266998.1	3419	RP11-936I5.1
ENSG00000287257.1	1070	RP11-936I5.5
ENSG00000267016.1	1132	RP11-75C10.9
ENSG00000267665.2	7507	RP11-13K12.2
ENSG00000286534.1	2165	RP11-13K12.7
ENSG00000267737.1	1145	AC061992.2
ENSG00000243426.3	243	RN7SL454P
ENSG00000267601.1	367	RP11-323N12.5
ENSG00000279259.1	1347	RP11-334C17.3
ENSG00000261924.1	4207	CTD-2561B21.5
ENSG00000181409.14	13177	AATK
ENSG00000260005.6	4506	AC027601.1
ENSG00000262223.8	3727	RP11-1055B8.3
ENSG00000262877.5	1628	RP11-1055B8.4
ENSG00000186765.12	2038	FSCN2
ENSG00000278876.1	325	RP11-498C9.4
ENSG00000264769.1	563	RP11-498C9.12
ENSG00000279744.1	1655	RP13-20L14.10
ENSG00000265136.1	456	RP13-638C3.6
ENSG00000262652.1	594	RP13-638C3.2
ENSG00000141579.7	3158	ZNF750
ENSG00000132205.11	6469	EMILIN2
ENSG00000265907.2	3632	RP11-737O24.2
ENSG00000264186.1	427	SNRPCP4
ENSG00000263724.2	5198	DLGAP1-AS3
ENSG00000266268.5	631	RP11-172F10.1
ENSG00000154655.16	7959	L3MBTL4
ENSG00000265933.5	4866	LINC00668
ENSG00000286627.1	3243	RP11-931H21.1
ENSG00000272788.1	650	RP11-674N23.4
ENSG00000273284.1	1003	RP11-888D10.4
ENSG00000287509.1	974	RP11-888D10.5
ENSG00000266805.1	3485	RP11-61L19.1
ENSG00000266541.1	534	RP11-881L2.1
ENSG00000267480.1	527	RP11-703I16.1
ENSG00000279020.1	2534	C18orf15
ENSG00000186481.16	6302	ANKRD20A5P
ENSG00000265015.1	467	RP11-454P7.3
ENSG00000264188.1	336	RP11-13N13.5
ENSG00000265142.9	5825	MIR133A1HG
ENSG00000263588.1	453	RP11-595B24.2
ENSG00000265943.1	570	RP11-739L10.1
ENSG00000154065.17	6417	ANKRD29
ENSG00000264365.1	567	RP11-621L6.2
ENSG00000134489.7	3664	HRH4
ENSG00000266489.3	4345	RP11-178F10.3
ENSG00000265485.7	10348	LINC01915
ENSG00000141384.13	4886	TAF4B
ENSG00000264151.6	3244	RP11-739N10.1
ENSG00000274578.1	471	RP11-430E17.1
ENSG00000134755.18	12501	DSC2
ENSG00000134765.10	4271	DSC1
ENSG00000134757.5	5579	DSG3
ENSG00000280380.1	3189	RP11-326K13.3
ENSG00000268573.1	4382	RP11-158H5.7
ENSG00000267583.5	916	RP11-322E11.5
ENSG00000266965.1	1699	RP11-712P20.2
ENSG00000278986.1	1766	RP11-723J4.3
ENSG00000278933.1	664	RP11-789C7.1
ENSG00000141469.18	7182	SLC14A1
ENSG00000141622.14	11419	RNF165
ENSG00000101638.14	15673	ST8SIA5
ENSG00000274776.1	2599	RP11-687F6.5
ENSG00000279354.1	603	RP11-776B3.1
ENSG00000267724.1	2117	RP11-49K24.8
ENSG00000278983.1	3548	RP11-426J5.3
ENSG00000267764.1	877	RP11-484L8.1
ENSG00000263916.1	483	RP11-110H1.4
ENSG00000277324.1	1683	RP11-850A17.1
ENSG00000267327.2	3518	CTD-2008L17.1
ENSG00000206129.4	3193	CTD-2008L17.2
ENSG00000258609.3	3891	LINC-ROR
ENSG00000260440.3	7080	LINC01544
ENSG00000278017.1	407	RP11-120K19.4
ENSG00000267430.1	1153	RP11-635N19.2
ENSG00000206075.14	3742	SERPINB5
ENSG00000242550.6	2702	SERPINB10
ENSG00000265217.2	1231	RP11-775G23.1
ENSG00000265643.1	432	RP11-465I4.2
ENSG00000287646.1	2554	RP11-704G7.1
ENSG00000260676.5	3105	LINC01541
ENSG00000259779.1	2339	LINC01922
ENSG00000264116.6	2757	RP11-321M21.3
ENSG00000280205.1	3765	RP11-504I13.2
ENSG00000166573.6	11004	GALR1
ENSG00000279416.1	1302	RP11-849I19.2
ENSG00000279077.1	2110	RP11-800A18.3
ENSG00000267287.1	6158	RP11-567M16.1
ENSG00000274828.1	2072	RP11-567M16.6
ENSG00000278000.1	662	AC139100.4
ENSG00000281379.2	634	SEPTIN14P19
ENSG00000129951.19	2719	PLPPR3
ENSG00000239367.2	286	RN7SL477P
ENSG00000099840.14	2770	IZUMO4
ENSG00000267122.1	2738	AC004490.1
ENSG00000178297.14	4328	TMPRSS9
ENSG00000253392.3	2762	AC006277.2
ENSG00000161082.13	6066	CELF5
ENSG00000279590.1	682	AC005786.6
ENSG00000173976.16	2421	RAX2
ENSG00000007264.15	4138	MATK
ENSG00000268670.1	684	CTD-2622I13.3
ENSG00000278007.1	241	Metazoa_SRP
ENSG00000269318.1	1812	AC007292.3
ENSG00000167676.4	6502	PLIN4
ENSG00000205790.1	3071	DPP9-AS1
ENSG00000267709.1	1188	AC024592.9
ENSG00000269444.1	447	CTB-180A7.6
ENSG00000269680.1	686	CTD-3128G10.6
ENSG00000276568.1	285	Metazoa_SRP
ENSG00000286138.1	1073	CTD-3193O13.16
ENSG00000090661.12	4059	CERS4
ENSG00000186994.11	3594	KANK3
ENSG00000279827.1	1028	RP11-886P16.10
ENSG00000170929.6	2588	OR1M1
ENSG00000287275.1	2584	CTC-325H20.9
ENSG00000287960.1	2713	CTC-543D15.9
ENSG00000278611.2	905	ZNF426-DT
ENSG00000267612.1	600	CTD-3116E22.7
ENSG00000090339.9	3448	ICAM1
ENSG00000267607.1	3219	CTD-2369P2.8
ENSG00000279807.1	508	CTC-510F12.3
ENSG00000267277.1	682	CTD-2342J14.6
ENSG00000267179.1	2219	CTD-2006C1.13
ENSG00000197647.12	3095	ZNF433
ENSG00000242615.1	1517	CTC-359D24.3
ENSG00000188868.14	2847	ZNF563
ENSG00000240616.1	748	RPS6P25
ENSG00000279044.1	599	AC007787.3
ENSG00000104903.5	3119	LYL1
ENSG00000266897.1	391	AC005546.2
ENSG00000141854.9	2354	MISP3
ENSG00000287254.1	1056	CTD-2189E23.3
ENSG00000127507.18	8642	ADGRE2
ENSG00000105141.6	3401	CASP14
ENSG00000269635.1	277	AC004257.1
ENSG00000279203.1	631	AC005785.5
ENSG00000186529.16	5517	CYP4F3
ENSG00000267450.1	761	OR1AB1P
ENSG00000196684.12	3398	HSH2D
ENSG00000267033.1	578	CTD-2562J15.4
ENSG00000267703.1	401	CTD-2013N17.4
ENSG00000268309.1	432	CTD-3222D19.11
ENSG00000269799.1	221	CTD-2538G9.6
ENSG00000127533.4	3334	F2RL3
ENSG00000264250.2	262	RN7SL835P
ENSG00000269066.1	610	CTD-2528A14.5
ENSG00000269815.1	500	CTD-2278I10.4
ENSG00000188051.7	2418	TMEM221
ENSG00000269161.1	460	CTD-3131K8.3
ENSG00000268650.3	1212	AC068499.10
ENSG00000263490.2	263	RN7SL155P
ENSG00000130283.9	2579	GDF1
ENSG00000269694.1	683	AC005197.2
ENSG00000267234.1	488	CTB-184G21.3
ENSG00000105708.9	2963	ZNF14
ENSG00000267419.2	2355	ZNF56
ENSG00000256771.4	3630	ZNF253
ENSG00000184635.16	5579	ZNF93
ENSG00000197124.12	4967	ZNF682
ENSG00000279039.1	2598	CTC-260E6.3
ENSG00000240522.1	791	RPL7AP10
ENSG00000268555.2	2262	RP11-678G14.3
ENSG00000268240.1	2612	RP11-678G14.4
ENSG00000269504.3	5976	AC003973.4
ENSG00000197134.13	5168	ZNF257
ENSG00000213973.9	7927	ZNF99
ENSG00000261615.7	3173	LINC01858
ENSG00000261770.1	3666	CTC-459F4.1
ENSG00000283403.1	3113	AC005307.5
ENSG00000266976.3	4778	AC079466.1
ENSG00000267498.2	1606	UQCRFS1-DT
ENSG00000264515.6	3747	VSTM2B-DT
ENSG00000267006.1	1176	CTC-448F2.4
ENSG00000266910.2	759	CTC-448F2.6
ENSG00000280061.1	4103	CTD-2001J20.1
ENSG00000270212.1	569	CTD-2540B15.12
ENSG00000266985.1	1389	CTD-2329C7.2
ENSG00000168661.15	2745	ZNF30
ENSG00000180884.10	4414	ZNF792
ENSG00000271032.1	526	CTD-2527I21.14
ENSG00000279619.1	1936	CTD-2527I21.5
ENSG00000268947.1	1016	AD000684.2
ENSG00000264400.2	269	RN7SL491P
ENSG00000224910.2	1516	LINC01766
ENSG00000181392.17	2548	SYNE4
ENSG00000105261.7	747	OVOL3
ENSG00000267053.8	4199	CTD-3162L10.1
ENSG00000267260.2	2120	CTD-2162K18.4
ENSG00000267353.1	2197	CTD-2162K18.3
ENSG00000197863.9	3854	ZNF790
ENSG00000267360.6	1654	CTC-454I21.3
ENSG00000267682.1	375	CTD-3220F14.2
ENSG00000196437.12	5016	ZNF569
ENSG00000268499.1	432	CTB-102L5.8
ENSG00000275132.1	299	RN7SL663P
ENSG00000179168.15	2445	GGN
ENSG00000182472.9	5966	CAPN12
ENSG00000268756.1	566	AC104534.2
ENSG00000197408.10	3733	CYP2B6
ENSG00000028277.21	9072	POU2F2
ENSG00000242221.9	2833	PSG2
ENSG00000239948.2	277	RN7SL368P
ENSG00000178386.13	3310	ZNF223
ENSG00000159915.13	4051	ZNF233
ENSG00000267508.6	6866	ZNF285
ENSG00000266903.2	2430	CEACAM16-AS1
ENSG00000214855.9	938	APOC1P1
ENSG00000104856.14	3016	RELB
ENSG00000267044.1	472	AC005757.6
ENSG00000267757.4	1235	EML2-AS1
ENSG00000267395.5	1027	DM1-AS
ENSG00000104967.8	9182	NOVA2
ENSG00000268621.6	3336	IGFL2-AS1
ENSG00000169515.8	3236	CCDC8
ENSG00000182013.18	3696	PNMA8A
ENSG00000130751.10	2565	NPAS1
ENSG00000287896.1	2157	RP11-43N16.7
ENSG00000268061.5	1894	NAPA-AS1
ENSG00000105398.4	1904	SULT2A1
ENSG00000268186.1	437	ZNF114-AS1
ENSG00000182324.7	4275	KCNJ14
ENSG00000287603.1	2608	CTC-273B12.13
ENSG00000268093.1	1330	AC022154.7
ENSG00000286024.1	584	CTD-2639E6.11
ENSG00000104804.8	2249	TULP2
ENSG00000260366.1	274	CTD-2639E6.4
ENSG00000267631.5	870	CGB1
ENSG00000221916.4	742	C19orf73
ENSG00000268686.2	3835	AC010524.2
ENSG00000126460.11	1700	PRRG2
ENSG00000268047.1	484	AC018766.6
ENSG00000161640.15	3173	SIGLEC11
ENSG00000276729.1	302	Metazoa_SRP
ENSG00000269091.6	1869	CTD-2126E3.3
ENSG00000105357.19	10396	MYH14
ENSG00000261341.7	780	CTD-2568A17.1
ENSG00000142513.6	1342	ACP4
ENSG00000167751.13	6351	KLK2
ENSG00000169035.12	2448	KLK7
ENSG00000105383.15	5975	CD33
ENSG00000268520.1	473	CTD-2616J11.10
ENSG00000105366.15	3171	SIGLEC8
ENSG00000171049.9	3625	FPR2
ENSG00000198093.11	4354	ZNF649
ENSG00000176024.18	3853	ZNF613
ENSG00000268015.1	1121	CTD-2525I3.3
ENSG00000269535.1	1905	CTD-2525I3.6
ENSG00000167554.15	3548	ZNF610
ENSG00000288253.1	5257	CTD-3018O17.7
ENSG00000213793.5	4444	ZNF888
ENSG00000267943.1	4060	CTD-2620I22.3
ENSG00000196131.6	1460	VN1R2
ENSG00000287608.1	1901	CTD-2224J9.11
ENSG00000126583.12	3964	PRKCG
ENSG00000170909.13	2084	OSCAR
ENSG00000237017.1	4158	AC012314.8
ENSG00000187116.14	1787	LILRA5
ENSG00000267838.2	880	AC008746.12
ENSG00000104972.16	5502	LILRB1
ENSG00000189430.13	1895	NCR1
ENSG00000022556.16	6313	NLRP2
ENSG00000129990.15	5198	SYT5
ENSG00000286230.1	2002	CTD-2587H24.15
ENSG00000267710.9	2351	EDDM13
ENSG00000267454.6	2069	ZNF582-DT
ENSG00000141946.1	2627	ZIM3
ENSG00000267871.6	1612	ZNF460-AS1
ENSG00000152433.15	3568	ZNF547
ENSG00000268533.1	521	AC004076.7
ENSG00000276449.1	3323	AC004076.5
ENSG00000178201.5	2351	VN1R1
ENSG00000268107.6	2258	AC003005.4
ENSG00000083814.13	3532	ZNF671
ENSG00000152454.4	2207	ZNF256
ENSG00000243642.3	319	RN7SL526P
ENSG00000267216.1	4227	ZNF8-ERVK3-1
ENSG00000268230.5	4151	CTD-2619J13.8
ENSG00000152475.7	2046	ZNF837
ENSG00000269600.2	1882	AC016629.3
ENSG00000286158.1	629	RP5-1103G7.11
ENSG00000101276.18	5984	SLC52A3
ENSG00000101280.8	4692	ANGPT4
ENSG00000286787.1	7534	RP4-545L17.11
ENSG00000280162.1	3658	RP11-314N13.9
ENSG00000196209.13	5047	SIRPB2
ENSG00000276649.1	1607	RP5-858L17.1
ENSG00000235958.5	2027	UBOX5-AS1
ENSG00000149451.18	5834	ADAM33
ENSG00000229539.1	441	PANK2-AS1
ENSG00000101265.16	5722	RASSF2
ENSG00000277425.1	609	RP5-1116H23.3
ENSG00000101292.8	4521	PROKR2
ENSG00000278192.1	1932	RP5-1056H1.2
ENSG00000229766.7	5026	RP5-971N18.3
ENSG00000224961.3	931	LINC01752
ENSG00000287754.1	3571	RP5-1128N12.4
ENSG00000125851.10	7029	PCSK2
ENSG00000202260.1	305	RN7SKP69
ENSG00000234832.1	814	NXT1-AS1
ENSG00000232645.5	841	LINC01431
ENSG00000125823.12	1073	CSTL1
ENSG00000286270.2	1280	XXyac-YX60D10.3
ENSG00000286444.1	1011	RP4-568C11.5
ENSG00000226203.2	4621	LINC01733
ENSG00000125804.14	10282	FAM182A
ENSG00000284419.1	93	MIR663A
ENSG00000283020.1	728	DUX4L37
ENSG00000231934.2	2145	FAM242A
ENSG00000101898.6	670	MCTS2P
ENSG00000235313.1	356	HM13-IT1
ENSG00000179772.8	1302	FOXS1
ENSG00000275576.1	459	RP5-836N17.4
ENSG00000125999.11	3015	BPIFB1
ENSG00000275223.1	723	RP1-63M2.7
ENSG00000288649.2	1583	ACTL10
ENSG00000272945.1	586	CTD-3216D2.5
ENSG00000181741.7	551	FDX1P1
ENSG00000237063.1	616	RP4-550H1.5
ENSG00000232907.8	2622	DLGAP4-AS1
ENSG00000273986.1	294	Metazoa_SRP
ENSG00000259399.1	918	TGIF2-RAB5IF
ENSG00000269846.1	1394	RP4-621N11.2
ENSG00000276603.1	419	RP11-425M5.7
ENSG00000264767.2	287	RN7SL237P
ENSG00000149633.12	8068	KIAA1755
ENSG00000275401.1	720	RP4-564F22.7
ENSG00000235408.6	272	SNORA71B
ENSG00000231307.1	701	RPS3P2
ENSG00000064205.11	4981	CCN5
ENSG00000124251.11	2978	TP53TG5
ENSG00000277051.1	311	Metazoa_SRP
ENSG00000100979.15	2541	PLTP
ENSG00000273828.2	5580	RP11-394O2.3
ENSG00000158296.14	6055	SLC13A3
ENSG00000197496.6	4838	SLC2A10
ENSG00000273451.1	1006	RP4-569M23.4
ENSG00000237595.5	1373	LINC01275
ENSG00000277449.1	2648	CEBPB-AS1
ENSG00000224397.7	7390	PELATON
ENSG00000232043.1	4587	RP4-530I15.9
ENSG00000026559.14	5415	KCNG1
ENSG00000101096.20	8286	NFATC2
ENSG00000101115.13	5773	SALL4
ENSG00000234948.2	15128	LINC01524
ENSG00000197670.6	2502	RP4-724E16.2
ENSG00000064787.13	8186	BCAS1
ENSG00000124091.9	2064	GCNT7
ENSG00000280387.1	1248	RP5-1153D9.5
ENSG00000203266.3	1574	RP11-560A15.3
ENSG00000124256.15	5405	ZBP1
ENSG00000235590.7	3657	GNAS-AS1
ENSG00000101162.4	3321	TUBB1
ENSG00000225129.1	593	RP4-614C15.2
ENSG00000231133.8	5154	HAR1B
ENSG00000196421.9	5480	C20orf204
ENSG00000279769.1	1404	CH507-42P11.3
ENSG00000277437.1	61	ENSG00000277437
ENSG00000264063.1	61	ENSG00000264063
ENSG00000224309.7	5110	ANKRD30BP2
ENSG00000235277.1	781	AF127577.8
ENSG00000231201.1	824	AF127577.11
ENSG00000279390.1	2191	AF127577.13
ENSG00000270071.3	1660	AP001172.2
ENSG00000266195.2	276	RN7SL163P
ENSG00000280594.1	2578	BTG3-AS1
ENSG00000224141.6	2739	MIR548XHG
ENSG00000226043.2	1532	AP000705.7
ENSG00000227716.1	861	AP000459.7
ENSG00000226996.5	984	AP000477.3
ENSG00000231125.2	794	AF129075.5
ENSG00000248476.1	821	BACH1-IT1
ENSG00000273017.1	452	AP000240.9
ENSG00000228817.4	1291	BACH1-IT2
ENSG00000171189.17	4242	GRIK1
ENSG00000261610.1	1782	AP000265.1
ENSG00000227456.9	3280	LINC00310
ENSG00000272958.1	510	CMP21-97G8.2
ENSG00000286153.1	2061	AP000331.1
ENSG00000279365.1	1894	KB-176G8.1
ENSG00000237646.1	531	HLCS-IT1
ENSG00000270116.1	530	AP001429.1
ENSG00000157551.19	10342	KCNJ15
ENSG00000223806.8	2480	LINC00114
ENSG00000235701.1	977	PCBP2P1
ENSG00000272991.1	431	AF129408.17
ENSG00000255568.3	1028	BRWD1-AS2
ENSG00000185437.15	1355	SH3BGR
ENSG00000235123.5	1769	DSCAM-AS1
ENSG00000224388.1	382	BACE2-IT1
ENSG00000160183.17	4908	TMPRSS3
ENSG00000233056.3	2790	ERVH48-1
ENSG00000185186.10	3368	LINC00313
ENSG00000215458.8	4874	AATBC
ENSG00000241728.5	846	AP001062.8
ENSG00000160233.8	5845	LRRC3
ENSG00000236519.1	1031	LINC01424
ENSG00000182871.16	8464	COL18A1
ENSG00000275139.1	3955	RP1-101D8.1
ENSG00000230471.1	1730	LA16c-2F2.8
ENSG00000237689.1	500	AC007064.24
ENSG00000099954.19	10667	CECR2
ENSG00000235295.1	2379	LINC01634
ENSG00000161103.11	7689	AC008132.13
ENSG00000100033.17	8714	PRODH
ENSG00000185065.6	2097	AC000068.5
ENSG00000184702.20	4564	SEPTIN5
ENSG00000232926.1	682	AC000078.5
ENSG00000284464.1	85	MIR1306
ENSG00000236003.1	652	AC007050.17
ENSG00000223553.6	3971	SMPD4P1
ENSG00000226287.8	2707	TMEM191A
ENSG00000226872.2	714	AC002472.11
ENSG00000239511.2	2404	POM121L7P
ENSG00000274422.1	3293	LL22NC03-2H8.5
ENSG00000100121.13	1396	GGTLC2
ENSG00000230701.2	2239	FBXW4P1
ENSG00000236611.1	346	LINC02556
ENSG00000133519.12	3269	ZDHHC8P1
ENSG00000159496.15	4715	RGL4
ENSG00000276950.5	2028	GSTT4
ENSG00000178803.12	4031	ADORA2A-AS1
ENSG00000279548.1	2059	CTA-243E7.3
ENSG00000100077.15	9477	GRK3
ENSG00000235271.6	1068	RP1-90L6.3
ENSG00000280025.1	4254	CTA-992D9.8
ENSG00000100276.10	2181	RASL10A
ENSG00000233010.1	602	RPEP4
ENSG00000100012.12	3631	SEC14L3
ENSG00000242082.2	6806	SLC5A4-AS1
ENSG00000224404.2	5497	LL22NC03-13G6.2
ENSG00000280356.1	10684	RP1-101G11.3
ENSG00000233388.2	1726	RP4-569D19.5
ENSG00000268818.2	852	CITF22-62D4.1
ENSG00000237406.1	1135	NDUFA9P1
ENSG00000229088.1	832	MTND1P10
ENSG00000215403.1	992	LL22NC01-81G9.3
ENSG00000277385.1	262	Metazoa_SRP
ENSG00000272669.1	491	RP3-508I15.21
ENSG00000284633.1	4521	RP3-333H23.10
ENSG00000230071.2	1304	RPL4P6
ENSG00000172404.5	2565	DNAJB7
ENSG00000270083.1	399	RP1-257I20.14
ENSG00000100197.23	2345	CYP2D6
ENSG00000281538.1	631	RP4-669P10.20
ENSG00000288719.1	4252	RP4-669P10.21
ENSG00000249222.1	799	ATP5MGL
ENSG00000226989.1	397	AL049758.2
ENSG00000203527.2	1951	SCUBE1-AS1
ENSG00000230922.1	1633	RP4-753M9.1
ENSG00000235347.1	1219	RP1-37M3.8
ENSG00000235091.2	986	WI2-85898F10.1
ENSG00000280424.1	4162	CITF22-92A6.2
ENSG00000231010.1	1181	RP6-109B7.2
ENSG00000235159.1	867	RP6-109B7.4
ENSG00000279712.1	9537	CTA-280A3.2
ENSG00000286381.1	3812	RP5-925J7.1
ENSG00000236867.1	465	RP3-522J7.5
ENSG00000273188.1	679	RP3-402G11.25
ENSG00000128165.9	4289	ADM2
ENSG00000185291.12	1710	IL3RA
ENSG00000223511.7	1001	RP13-297E16.4
ENSG00000230542.6	1340	LINC00102
ENSG00000225076.1	578	WWC3-AS1
ENSG00000234129.8	3503	RP11-120D5.1
ENSG00000231066.3	844	NPM1P9
ENSG00000165192.14	3124	ASB11
ENSG00000130234.13	9739	ACE2
ENSG00000225037.1	378	EIF1AX-AS1
ENSG00000283380.1	6221	RP11-274G22.1
ENSG00000165186.12	12883	PTCHD1
ENSG00000102230.14	5666	PCYT1B
ENSG00000120280.6	1792	TASL
ENSG00000231542.1	245	TAB3-AS1
ENSG00000235512.1	292	TAB3-AS2
ENSG00000287729.1	1223	RP4-646N3.2
ENSG00000234636.2	900	MED14OS
ENSG00000130988.13	2811	RGN
ENSG00000266158.2	253	RN7SL785P
ENSG00000235636.1	882	NUS1P1
ENSG00000102057.10	6082	KCND1
ENSG00000270012.1	2715	LL0XNC01-7P3.1
ENSG00000286031.1	839	RP11-922B14.1
ENSG00000273820.2	3075	USP27X
ENSG00000230105.1	713	RP11-431N15.2
ENSG00000237748.1	336	UQCRBP1
ENSG00000147059.8	2889	SPIN2A
ENSG00000184675.11	8407	AMER1
ENSG00000130055.14	2638	GDPD2
ENSG00000228427.3	934	RP5-1091N2.9
ENSG00000224208.1	640	ZCRB1P1
ENSG00000204131.9	17706	NHSL2
ENSG00000285547.1	1970	AL135749.6
ENSG00000204118.2	2044	NAP1L6P
ENSG00000239745.3	298	RN7SL790P
ENSG00000226854.1	1234	RP11-212D3.4
ENSG00000263410.2	258	RN7SL460P
ENSG00000147138.3	5494	GPR174
ENSG00000206062.4	741	RP13-212L9.1
ENSG00000203262.3	1110	RP5-961K14.2
ENSG00000236256.9	2309	DIAPH2-AS1
ENSG00000236988.2	1558	CTDSPL2P1
ENSG00000286000.1	2772	RP11-192G13.1
ENSG00000198932.13	6789	GPRASP1
ENSG00000286327.1	3341	RP4-769N13.9
ENSG00000226056.1	1237	MTND4P32
ENSG00000234886.1	1752	MTND5P26
ENSG00000102128.8	1029	RAB40AL
ENSG00000286846.1	3714	LL0XNC01-235H3.1
ENSG00000279894.1	2297	GHc-857G6.7
ENSG00000231154.1	2086	MORF4L2-AS1
ENSG00000234345.2	1048	ELF2P1
ENSG00000166707.12	3385	ZCCHC18
ENSG00000080572.13	1956	DNAAF6
ENSG00000288595.1	939	RP11-358L8.1
ENSG00000250423.2	7824	KIAA1210
ENSG00000286366.1	2006	CTA-38K21.6
ENSG00000233382.7	3848	NKAPP1
ENSG00000287379.1	570	RP1-296G17.4
ENSG00000237426.1	1459	ZIK1P1
ENSG00000280223.1	1673	RP1-138O17.1
ENSG00000147262.5	4433	GPR119
ENSG00000274775.2	19907	RP1-274L7.4
ENSG00000285018.1	680	CH17-343M10.2
ENSG00000197180.2	598	CH17-340M24.3
ENSG00000279245.1	713	FAM223A
ENSG00000272681.2	713	FAM223B
ENSG00000185291.12_PAR_Y	1710	IL3RA
ENSG00000223511.7_PAR_Y	1001	RP13-297E16.4
ENSG00000230542.6_PAR_Y	1340	LINC00102
ENSG00000099725.14	7674	PRKY
ENSG00000206159.11	5142	GYG2P1
