Geneid	Length	gene_name
ENSG00000069702.11	8577	TGFBR3
ENSG00000172031.7	2250	EPHX4
ENSG00000174842.17	2910	GLMN
ENSG00000122484.9	17048	RPAP2
ENSG00000067208.15	8277	EVI5
ENSG00000122406.14	3687	RPL5
ENSG00000154511.12	3091	DIPK1A
ENSG00000229052.2	3403	RP11-386I23.1
ENSG00000287797.1	2446	RP11-430H15.1
ENSG00000143033.18	5907	MTF2
ENSG00000117500.13	9211	TMED5
ENSG00000122483.17	5633	CCDC18
ENSG00000223745.8	6284	CCDC18-AS1
ENSG00000117505.13	10925	DR1
ENSG00000137942.18	5811	FNBP1L
ENSG00000137936.18	6919	BCAR3
ENSG00000067334.14	7518	DNTTIP2
ENSG00000023909.10	5426	GCLM
ENSG00000137962.13	18370	ARHGAP29
ENSG00000264963.2	343	RN7SL440P
ENSG00000117528.14	7655	ABCD3
ENSG00000117525.14	2886	F3
ENSG00000117519.16	2783	CNN3
ENSG00000235501.6	2517	CNN3-DT
ENSG00000172339.10	9641	ALG14
ENSG00000152078.10	7385	TLCD4
ENSG00000226026.6	4074	RP11-57H12.3
ENSG00000122481.17	1927	RWDD3
ENSG00000233907.1	2755	LINC01761
ENSG00000117569.19	14681	PTBP2
ENSG00000188641.14	7131	DPYD
ENSG00000225206.10	9599	MIR137HG
ENSG00000226053.1	2229	LINC01776
ENSG00000162627.17	2067	SNX7
ENSG00000156869.14	8624	FRRS1
ENSG00000162688.17	8157	AGL
ENSG00000117620.15	18235	SLC35A3
ENSG00000283761.1	5765	RP4-714D9.5
ENSG00000156875.14	2945	MFSD14A
ENSG00000156876.10	3972	SASS6
ENSG00000122435.10	4134	TRMT13
ENSG00000137992.15	11616	DBT
ENSG00000224616.3	10034	RTCA-AS1
ENSG00000137996.13	3028	RTCA
ENSG00000079335.20	6510	CDC14A
ENSG00000162694.14	4015	EXTL2
ENSG00000162695.12	8600	SLC30A7
ENSG00000117543.21	2970	DPH5
ENSG00000233184.7	9868	RP11-421L21.3
ENSG00000226715.4	2862	LINC01709
ENSG00000185946.16	6867	RNPC3
ENSG00000198890.9	4340	PRMT6
ENSG00000085491.17	6726	SLC25A24
ENSG00000162636.16	9350	FAM102B
ENSG00000134186.12	6955	PRPF38B
ENSG00000116266.11	5892	STXBP3
ENSG00000121957.15	19578	GPSM2
ENSG00000121940.16	10933	CLCC1
ENSG00000085433.16	4423	WDR47
ENSG00000197780.10	1401	TAF13
ENSG00000273382.1	2888	TMEM167B-DT
ENSG00000215717.7	3613	TMEM167B
ENSG00000116299.17	9194	ELAPOR1
ENSG00000031698.13	3849	SARS1
ENSG00000143126.8	12830	CELSR2
ENSG00000134222.16	2855	PSRC1
ENSG00000134243.12	9127	SORT1
ENSG00000143106.13	5734	PSMA5
ENSG00000162650.17	5422	ATXN7L2
ENSG00000174151.15	5690	CYB561D1
ENSG00000065135.12	9044	GNAI3
ENSG00000116337.20	9301	AMPD2
ENSG00000168765.17	5727	GSTM4
ENSG00000213366.13	9116	GSTM2
ENSG00000134184.13	2512	GSTM1
ENSG00000134202.11	4750	GSTM3
ENSG00000184371.14	5238	CSF1
ENSG00000168710.18	5035	AHCYL1
ENSG00000143093.15	7344	STRIP1
ENSG00000258634.3	4216	RP4-773N10.4
ENSG00000197106.7	6636	SLC6A17
ENSG00000162775.17	4670	RBM15
ENSG00000224699.9	12654	LAMTOR5-AS1
ENSG00000168679.18	3164	SLC16A4
ENSG00000273373.1	2850	RP5-1074L1.4
ENSG00000134248.14	2388	LAMTOR5
ENSG00000261654.1	5985	RP11-96K19.4
ENSG00000121931.16	3502	LRIF1
ENSG00000156171.15	3295	DRAM2
ENSG00000134255.14	8418	CEPT1
ENSG00000260948.1	2023	RP11-552M11.8
ENSG00000243960.1	861	RP11-552M11.4
ENSG00000116455.14	2685	WDR77
ENSG00000116459.11	3138	ATP5PB
ENSG00000116473.14	5532	RAP1A
ENSG00000231346.5	1377	LINC01160
ENSG00000197852.12	6393	INKA2
ENSG00000284830.1	4326	RP4-773A18.8
ENSG00000064703.13	8778	DDX20
ENSG00000143079.15	7371	CTTNBP2NL
ENSG00000134245.18	12374	WNT2B
ENSG00000007341.19	8108	ST7L
ENSG00000116489.13	3495	CAPZA1
ENSG00000155363.18	6509	MOV10
ENSG00000155366.17	4007	RHOC
ENSG00000215866.8	3183	LINC01356
ENSG00000155380.13	6347	SLC16A1
ENSG00000226419.8	12677	SLC16A1-AS1
ENSG00000238198.2	2467	LRIG2-DT
ENSG00000198799.12	12467	LRIG2
ENSG00000081026.19	8414	MAGI3
ENSG00000116793.16	7170	PHTF1
ENSG00000081019.13	6819	RSBN1
ENSG00000134242.16	4497	PTPN22
ENSG00000226167.1	1734	AP4B1-AS1
ENSG00000188761.13	9095	BCL2L15
ENSG00000134262.13	5847	AP4B1
ENSG00000118655.7	3868	DCLRE1B
ENSG00000235527.7	3090	HIPK1-AS1
ENSG00000163349.22	9148	HIPK1
ENSG00000197323.12	9604	TRIM33
ENSG00000116752.6	1289	BCAS2
ENSG00000175984.15	7413	DENND2C
ENSG00000213281.5	4326	NRAS
ENSG00000009307.16	5778	CSDE1
ENSG00000052723.12	5894	SIKE1
ENSG00000198765.12	4278	SYCP1
ENSG00000134259.6	4110	NGF
ENSG00000173218.15	9045	VANGL1
ENSG00000173212.5	6632	MAB21L3
ENSG00000163399.16	7277	ATP1A1
ENSG00000203865.11	13004	ATP1A1-AS1
ENSG00000116815.16	1784	CD58
ENSG00000143061.18	7400	IGSF3
ENSG00000116830.12	10158	TTF2
ENSG00000134253.10	4368	TRIM45
ENSG00000198162.12	9667	MAN1A2
ENSG00000279513.1	1492	RP4-675C20.4
ENSG00000196505.11	10487	GDAP2
ENSG00000065183.16	10276	WDR3
ENSG00000116874.12	3830	WARS2
ENSG00000224238.2	2060	WARS2-IT1
ENSG00000231365.6	11469	WARS2-AS1
ENSG00000092621.13	9187	PHGDH
ENSG00000134250.20	19930	NOTCH2
ENSG00000265808.4	9039	SEC22B
ENSG00000223804.5	1107	CH17-472G23.2
ENSG00000270231.4	5961	NBPF8
ENSG00000270392.2	1849	PFN1P2
ENSG00000275131.3	9444	PDE4DIPP2
ENSG00000286106.1	1111	NOTCH2NLR
ENSG00000273136.7	6782	NBPF26
ENSG00000287979.1	1312	CH17-3B23.3
ENSG00000188610.12	3033	FAM72B
ENSG00000171943.12	7335	SRGAP2C
ENSG00000231752.6	5745	EMBP1
ENSG00000226028.2	534	PFN1P12
ENSG00000206737.1	164	RNVU1-18
ENSG00000263513.6	2395	FAM72C
ENSG00000270872.2	1021	SRGAP2D
ENSG00000232527.8	878	LINC02802
ENSG00000266338.6	5306	NBPF15
ENSG00000227212.3	399	PFN1P6
ENSG00000277918.1	164	RNVU1-28
ENSG00000196369.11	7230	SRGAP2B
ENSG00000162825.16	18995	NBPF20
ENSG00000270722.1	164	RNVU1-31
ENSG00000272150.5	3827	NBPF25P
ENSG00000117262.19	5561	GPR89A
ENSG00000174827.14	2480	PDZK1
ENSG00000117281.16	3971	CD160
ENSG00000265491.5	11059	RNF115
ENSG00000186141.9	4690	POLR3C
ENSG00000186364.12	1657	NUDT17
ENSG00000131788.16	4806	PIAS3
ENSG00000143127.13	6242	ITGA10
ENSG00000131779.11	1718	PEX11B
ENSG00000265241.7	5544	RBM8A
ENSG00000211451.12	2511	GNRHR2
ENSG00000234222.6	3248	LIX1L-AS1
ENSG00000271601.4	3991	LIX1L
ENSG00000272031.3	3671	ANKRD34A
ENSG00000121851.13	1811	POLR3GL
ENSG00000287190.1	1804	CH17-353B19.2
ENSG00000233396.8	4614	LINC01719
ENSG00000271425.9	14362	NBPF10
ENSG00000264343.6	2957	NOTCH2NLA
ENSG00000271121.2	546	NUDT4P2
ENSG00000277406.2	1466	SEC22B4P
ENSG00000273768.1	164	RNVU1-29
ENSG00000268043.7	7272	NBPF12
ENSG00000244371.2	543	PFN1P8
ENSG00000131791.8	5460	PRKAB2
ENSG00000131778.19	4301	CHD1L
ENSG00000116128.12	6331	BCL9
ENSG00000162836.12	11993	ACP6
ENSG00000188092.15	5214	GPR89B
ENSG00000206585.1	164	RNVU1-7
ENSG00000263956.7	5947	NBPF11
ENSG00000274020.4	7757	LINC01138
ENSG00000270629.6	11985	NBPF14
ENSG00000286019.1	1108	NOTCH2NLB
ENSG00000177144.8	3642	NUDT4B
ENSG00000178104.19	27623	PDE4DIP
ENSG00000269713.7	9046	NBPF9
ENSG00000274265.5	4291	CH17-189H20.1
ENSG00000215861.6	1033	WI2-1896O14.1
ENSG00000286219.1	5343	NOTCH2NLC
ENSG00000271383.8	14047	NBPF19
ENSG00000270882.2	1876	H4C14
ENSG00000203811.1	1656	H3C14
ENSG00000203812.2	549	H2AC18
ENSG00000220323.4	3612	H2BC19P
ENSG00000261716.2	6440	H2BC20P
ENSG00000203852.3	1656	H3C15
ENSG00000184678.10	2194	H2BC21
ENSG00000184260.6	494	H2AC20
ENSG00000184270.6	497	H2AC21
ENSG00000178096.9	1461	BOLA1
ENSG00000159164.10	4786	SV2A
ENSG00000143368.10	1704	SF3B4
ENSG00000014914.21	4572	MTMR11
ENSG00000264522.6	12227	OTUD7B
ENSG00000285184.3	3586	CH17-55D9.1
ENSG00000136631.15	6637	VPS45
ENSG00000023902.14	6629	PLEKHO1
ENSG00000143401.15	3605	ANP32E
ENSG00000118298.12	3296	CA14
ENSG00000117362.13	3473	APH1A
ENSG00000159208.16	2849	CIART
ENSG00000266472.6	1500	MRPS21
ENSG00000117360.13	5408	PRPF3
ENSG00000163125.16	9241	RPRD2
ENSG00000143374.17	4077	TARS2
ENSG00000143369.15	3360	ECM1
ENSG00000143382.16	6432	ADAMTSL4
ENSG00000143384.14	6222	MCL1
ENSG00000143420.19	4619	ENSA
ENSG00000143457.11	3334	GOLPH3L
ENSG00000163131.12	6888	CTSS
ENSG00000143387.14	8447	CTSK
ENSG00000143437.21	6448	ARNT
ENSG00000143379.12	7093	SETDB1
ENSG00000143418.20	4643	CERS2
ENSG00000143409.16	3823	MINDY1
ENSG00000143363.17	3156	PRUNE1
ENSG00000163141.20	3809	BNIPL
ENSG00000143443.10	2320	C1orf56
ENSG00000197622.13	4184	CDC42SE1
ENSG00000213190.4	2483	MLLT11
ENSG00000143458.12	9189	GABPB2
ENSG00000163156.12	3264	SCNM1
ENSG00000163155.12	2508	LYSMD1
ENSG00000163159.14	1780	VPS72
ENSG00000143398.20	5405	PIP5K1A
ENSG00000159352.16	3021	PSMD4
ENSG00000143373.18	6324	ZNF687
ENSG00000143393.17	5456	PI4KB
ENSG00000143390.18	4555	RFX5
ENSG00000159377.11	2125	PSMB4
ENSG00000143442.22	10301	POGZ
ENSG00000143367.16	3878	TUFT1
ENSG00000143376.14	16711	SNX27
ENSG00000143436.11	1740	MRPL9
ENSG00000182134.16	5092	TDRKH
ENSG00000203288.4	1141	TDRKH-AS1
ENSG00000159445.13	6937	THEM4
ENSG00000285651.1	2795	RP11-139D23.7
ENSG00000197747.9	1012	S100A10
ENSG00000229021.2	4109	AL591893.1
ENSG00000163191.6	649	S100A11
ENSG00000237975.7	14980	FLG-AS1
ENSG00000238279.1	531	BX470102.3
ENSG00000197956.10	971	S100A6
ENSG00000188015.10	841	S100A3
ENSG00000196754.13	1546	S100A2
ENSG00000285867.1	3176	RP11-49N14.10
ENSG00000188643.11	1701	S100A16
ENSG00000189171.15	2216	S100A13
ENSG00000272030.1	1054	RP1-178F15.4
ENSG00000160679.13	5625	CHTOP
ENSG00000143553.11	1517	SNAPIN
ENSG00000143621.17	2261	ILF2
ENSG00000143624.14	10467	INTS3
ENSG00000143614.10	9244	GATAD2B
ENSG00000198837.10	7606	DENND4B
ENSG00000160741.17	3602	CRTC2
ENSG00000143570.19	3388	SLC39A1
ENSG00000282386.1	710	RP11-422P24.12
ENSG00000143578.16	2902	CREB3L4
ENSG00000143543.15	1482	JTB
ENSG00000143545.10	2751	RAB13
ENSG00000177954.14	1028	RPS27
ENSG00000143549.21	15156	TPM3
ENSG00000143612.21	2670	C1orf43
ENSG00000143569.19	7503	UBAP2L
ENSG00000143575.15	2077	HAX1
ENSG00000143515.19	7597	ATP8B2
ENSG00000160712.13	6453	IL6R
ENSG00000169291.10	8740	SHE
ENSG00000160714.10	4190	UBE2Q1
ENSG00000160710.18	12242	ADAR
ENSG00000287064.1	1224	RP11-274N19.4
ENSG00000163344.6	1002	PMVK
ENSG00000163346.17	3851	PBXIP1
ENSG00000163348.4	3664	PYGO2
ENSG00000160691.19	4342	SHC1
ENSG00000173207.13	2340	CKS1B
ENSG00000160688.19	4019	FLAD1
ENSG00000160685.13	4303	ZBTB7B
ENSG00000143537.14	6584	ADAM15
ENSG00000243364.8	1257	EFNA4
ENSG00000169241.19	2340	SLC50A1
ENSG00000179085.8	622	DPM3
ENSG00000163463.13	3814	KRTCAP2
ENSG00000163462.18	4533	TRIM46
ENSG00000185499.16	4717	MUC1
ENSG00000231064.7	2466	THBS3-AS1
ENSG00000169231.13	4623	THBS3
ENSG00000173171.15	3282	MTX1
ENSG00000160766.14	3656	GBAP1
ENSG00000236675.1	838	MTX1P1
ENSG00000177628.16	3648	GBA
ENSG00000160767.21	4468	FAM189B
ENSG00000116521.11	2442	SCAMP3
ENSG00000176444.19	3658	CLK2
ENSG00000143630.10	4241	HCN3
ENSG00000160752.15	3718	FDPS
ENSG00000225855.7	3516	RUSC1-AS1
ENSG00000160753.16	5429	RUSC1
ENSG00000116539.14	13783	ASH1L
ENSG00000125459.17	4192	MSTO1
ENSG00000287839.1	1259	RP11-29H23.8
ENSG00000163374.20	5001	YY1AP1
ENSG00000132676.16	4588	DAP3
ENSG00000203761.5	1709	MSTO2P
ENSG00000116580.19	11970	GON4L
ENSG00000132718.9	5182	SYT11
ENSG00000143622.11	4038	RIT1
ENSG00000132680.11	5646	KHDC4
ENSG00000116584.20	9155	ARHGEF2
ENSG00000163479.14	6643	SSR2
ENSG00000160803.8	3884	UBQLN4
ENSG00000116586.12	1404	LAMTOR2
ENSG00000254726.3	6591	MEX3A
ENSG00000160789.24	8141	LMNA
ENSG00000160785.14	7293	SLC25A44
ENSG00000260238.6	1007	PMF1-BGLAP
ENSG00000160783.19	2520	PMF1
ENSG00000160781.17	2531	PAQR6
ENSG00000198952.8	5304	SMG5
ENSG00000163472.19	3032	TMEM79
ENSG00000198715.13	3471	GLMP
ENSG00000163468.15	3864	CCT3
ENSG00000132677.13	3384	RHBG
ENSG00000125462.19	13742	MIR9-1HG
ENSG00000116604.18	6351	MEF2D
ENSG00000260460.1	1828	RP11-284F21.8
ENSG00000183856.11	6742	IQGAP3
ENSG00000163382.13	10113	NAXE
ENSG00000160818.17	4623	GPATCH4
ENSG00000237588.2	4122	RP11-66D17.3
ENSG00000143320.9	1082	CRABP2
ENSG00000143319.17	5229	ISG20L2
ENSG00000143303.12	3169	RRNAD1
ENSG00000143314.12	1695	MRPL24
ENSG00000143321.19	3674	HDGF
ENSG00000143294.15	4071	PRCC
ENSG00000187800.14	5525	PEAR1
ENSG00000132694.19	9322	ARHGEF11
ENSG00000117036.12	6707	ETV3
ENSG00000143297.19	12414	FCRL5
ENSG00000183853.18	7872	KIRREL1
ENSG00000173285.5	3936	OR10K1
ENSG00000197532.3	5128	OR6Y1
ENSG00000163564.15	3484	PYHIN1
ENSG00000163565.19	5294	IFI16
ENSG00000158716.9	827	DUSP23
ENSG00000158710.15	2262	TAGLN2
ENSG00000224259.7	3676	LINC01133
ENSG00000143315.8	7038	PIGM
ENSG00000162729.14	2592	IGSF8
ENSG00000132681.17	6271	ATP1A4
ENSG00000162734.13	2763	PEA15
ENSG00000132716.19	7605	DCAF8
ENSG00000228606.3	1374	RP11-574F21.2
ENSG00000162735.19	4466	PEX19
ENSG00000122218.16	7688	COPA
ENSG00000162736.17	4131	NCSTN
ENSG00000066294.15	9255	CD84
ENSG00000228863.8	4121	RP11-404F10.2
ENSG00000026751.17	4833	SLAMF7
ENSG00000122224.18	9118	LY9
ENSG00000198358.4	2136	RP11-544M22.1
ENSG00000158769.18	5061	F11R
ENSG00000158773.14	2336	USF1
ENSG00000143256.5	621	PFDN2
ENSG00000158793.14	3794	NIT1
ENSG00000158796.17	2821	DEDD
ENSG00000143222.12	2100	UFC1
ENSG00000143258.16	3764	USP21
ENSG00000143224.18	4725	PPOX
ENSG00000158850.15	3890	B4GALT3
ENSG00000158859.10	10338	ADAMTS4
ENSG00000158864.13	8898	NDUFS2
ENSG00000158882.15	3291	TOMM40L
ENSG00000143257.12	3247	NR1I3
ENSG00000143252.16	1902	SDHC
ENSG00000188931.4	774	CFAP126
ENSG00000288670.1	1807	RP11-122G18.14
ENSG00000162746.14	2592	FCRLB
ENSG00000081721.12	1762	DUSP12
ENSG00000118217.7	14263	ATF6
ENSG00000198929.13	7854	NOS1AP
ENSG00000239887.6	4313	C1orf226
ENSG00000152332.16	9248	UHMK1
ENSG00000117143.13	3437	UAP1
ENSG00000162733.19	11099	DDR2
ENSG00000132196.16	4784	HSD17B7
ENSG00000185860.13	4316	CCDC190
ENSG00000117152.14	4729	RGS4
ENSG00000232995.7	3626	RGS5
ENSG00000143228.13	3362	NUF2
ENSG00000185630.19	21370	PBX1
ENSG00000143198.13	8052	MGST3
ENSG00000143149.12	3308	ALDH9A1
ENSG00000206990.1	103	Y_RNA
ENSG00000143183.18	5326	TMCO1
ENSG00000224358.1	2150	TMCO1-AS1
ENSG00000143179.16	6984	UCK2
ENSG00000143157.12	8463	POGK
ENSG00000152382.6	2900	TADA1
ENSG00000143190.23	16031	POU2F1
ENSG00000143162.9	3286	CREG1
ENSG00000198771.11	8165	RCSD1
ENSG00000197965.12	7069	MPZL1
ENSG00000143158.11	2638	MPC2
ENSG00000143164.15	6306	DCAF6
ENSG00000224837.1	522	GCSHP5
ENSG00000143147.15	11417	GPR161
ENSG00000143155.13	3186	TIPRL
ENSG00000213064.10	11217	SFT2D2
ENSG00000203601.3	1129	LINC00970
ENSG00000143153.13	2865	ATP1B1
ENSG00000143156.14	5718	NME7
ENSG00000117475.14	3820	BLZF1
ENSG00000117479.15	4364	SLC19A2
ENSG00000213062.5	14107	RP1-206D15.6
ENSG00000000460.17	5970	C1orf112
ENSG00000000457.14	6883	SCYL3
ENSG00000075945.13	4978	KIFAP3
ENSG00000120370.13	4159	GORAB
ENSG00000116132.12	8248	PRRX1
ENSG00000231424.3	7896	RP1-45C12.1
ENSG00000117523.17	14194	PRRC2C
ENSG00000117533.15	4986	VAMP4
ENSG00000010165.20	3831	EEF1AKNMT
ENSG00000135845.10	5225	PIGC
ENSG00000094975.14	7894	SUCO
ENSG00000117592.9	2311	PRDX6
ENSG00000183831.7	4125	ANKRD45
ENSG00000076321.11	4244	KLHL20
ENSG00000120334.16	5165	CENPL
ENSG00000117593.12	7353	DARS2
ENSG00000234741.8	4842	GAS5
ENSG00000270084.2	814	GAS5-AS1
ENSG00000185278.15	19464	ZBTB37
ENSG00000135870.12	11698	RC3H1
ENSG00000236535.1	448	RC3H1-IT1
ENSG00000227373.6	7845	RABGAP1L-DT
ENSG00000152061.24	16071	RABGAP1L
ENSG00000223525.1	737	RABGAP1L-IT1
ENSG00000116161.18	4611	CACYBP
ENSG00000120333.4	2594	MRPS14
ENSG00000143207.21	4177	COP1
ENSG00000242193.11	5499	CRYZL2P
ENSG00000224687.2	3187	RASAL2-AS1
ENSG00000075391.17	16081	RASAL2
ENSG00000213058.3	357	RP4-765C7.2
ENSG00000116191.18	9178	RALGPS2
ENSG00000116199.12	6046	FAM20B
ENSG00000186283.14	3224	TOR3A
ENSG00000143322.21	16689	ABL2
ENSG00000057252.13	7005	SOAT1
ENSG00000236539.3	9714	HNRNPA1P54
ENSG00000169905.13	18876	TOR1AIP2
ENSG00000143337.19	4692	TOR1AIP1
ENSG00000260360.1	1257	RP11-533E19.5
ENSG00000135837.16	14261	CEP350
ENSG00000116260.17	9276	QSOX1
ENSG00000121454.6	6085	LHX4
ENSG00000230124.8	7512	ACBD6
ENSG00000143324.14	8913	XPR1
ENSG00000135823.14	6477	STX6
ENSG00000153029.16	9441	MR1
ENSG00000162783.11	4201	IER5
ENSG00000273573.1	280	Metazoa_SRP
ENSG00000287452.2	3846	RP11-33M22.3
ENSG00000224810.1	2463	RP11-538D16.2
ENSG00000135821.19	12638	GLUL
ENSG00000135828.11	6125	RNASEL
ENSG00000276839.1	269	Metazoa_SRP
ENSG00000287808.1	1000	RP11-249O6.2
ENSG00000135829.17	5898	DHX9
ENSG00000135862.6	8446	LAMC1
ENSG00000058085.15	6770	LAMC2
ENSG00000157064.11	6943	NMNAT2
ENSG00000232860.8	3383	SMG7-AS1
ENSG00000116698.21	8317	SMG7
ENSG00000162704.16	10650	ARPC5
ENSG00000143344.16	5306	RGL1
ENSG00000198756.12	7806	COLGALT2
ENSG00000198860.14	10197	TSEN15
ENSG00000116667.15	11594	C1orf21
ENSG00000116406.19	7792	EDEM3
ENSG00000135842.17	8330	NIBAN1
ENSG00000121481.11	3906	RNF2
ENSG00000121486.12	4914	TRMT1L
ENSG00000116679.16	7873	IVNS1ABP
ENSG00000143341.12	18739	HMCN1
ENSG00000047410.14	12350	TPR
ENSG00000157181.16	4073	ODR4
ENSG00000229739.4	6997	PDC-AS1
ENSG00000116711.10	2879	PLA2G4A
ENSG00000230426.4	12088	LINC01036
ENSG00000261642.1	3125	RP11-309H21.3
ENSG00000285280.2	10098	RP11-139E24.1
ENSG00000116741.8	2088	RGS2
ENSG00000116750.14	6661	UCHL5
ENSG00000116747.13	9070	RO60
ENSG00000023572.10	6210	GLRX2
ENSG00000134371.14	10512	CDC73
ENSG00000162687.19	7192	KCNT2
ENSG00000000971.16	7980	CFH
ENSG00000080910.13	2750	CFHR2
ENSG00000066279.19	11994	ASPM
ENSG00000177888.8	8679	ZBTB41
ENSG00000213047.13	13203	DENND1B
ENSG00000203724.11	628	C1orf53
ENSG00000151414.15	5454	NEK7
ENSG00000229989.4	5391	MIR181A1HG
ENSG00000116833.14	7543	NR5A2
ENSG00000162702.8	4895	ZNF281
ENSG00000118193.12	7294	KIF14
ENSG00000118197.14	4410	DDX59
ENSG00000260088.1	736	DDX59-AS1
ENSG00000118200.14	7777	CAMSAP2
ENSG00000163362.11	5341	INAVA
ENSG00000116857.17	3919	TMEM9
ENSG00000118194.20	7342	TNNT2
ENSG00000174307.7	3243	PHLDA3
ENSG00000159176.14	10318	CSRP1
ENSG00000223396.4	3018	RPS10P7
ENSG00000134369.15	22453	NAV1
ENSG00000198700.10	11904	IPO9
ENSG00000198892.7	1911	SHISA4
ENSG00000163431.13	3967	LMOD1
ENSG00000134375.11	3504	TIMM17A
ENSG00000176393.11	3455	RNPEP
ENSG00000234678.2	5569	ELF3-AS1
ENSG00000170075.10	7581	GPR37L1
ENSG00000143862.8	1975	ARL8A
ENSG00000077152.11	1652	UBE2T
ENSG00000077157.22	21069	PPP1R12B
ENSG00000117139.18	24899	KDM5B
ENSG00000184774.10	2810	MGAT4EP
ENSG00000183155.5	3119	RABIF
ENSG00000117153.16	3508	KLHL12
ENSG00000159346.13	3113	ADIPOR1
ENSG00000159348.13	4495	CYB5R1
ENSG00000163444.12	4038	TMEM183A
ENSG00000159388.6	2757	BTG2
ENSG00000188783.6	5769	PRELP
ENSG00000058668.15	9495	ATP2B4
ENSG00000058673.17	12829	ZC3H11A
ENSG00000257315.3	12481	ZBED6
ENSG00000227417.3	643	RP11-397P13.6
ENSG00000182004.13	2080	SNRPE
ENSG00000286572.1	2560	RP11-74C13.6
ENSG00000143842.15	7420	SOX13
ENSG00000143850.16	9656	PLEKHA6
ENSG00000158615.9	5259	PPP1R15B
ENSG00000133056.14	10169	PIK3C2B
ENSG00000198625.13	11008	MDM4
ENSG00000240219.1	2219	RP11-430C7.5
ENSG00000163531.17	21271	NFASC
ENSG00000184144.12	17721	CNTN2
ENSG00000117222.14	4404	RBBP5
ENSG00000133059.17	8475	DSTYK
ENSG00000133069.17	5822	TMCC2
ENSG00000163545.11	3391	NUAK2
ENSG00000224717.1	2885	LEMD1-DT
ENSG00000158711.14	12191	ELK4
ENSG00000158715.6	3752	SLC45A3
ENSG00000069275.13	6449	NUCKS1
ENSG00000117280.13	3904	RAB29
ENSG00000133065.11	6378	SLC41A1
ENSG00000286619.1	6230	RP4-681L3.3
ENSG00000285417.1	2076	CH17-84K15.2
ENSG00000196550.11	3761	FAM72A
ENSG00000266028.8	15609	SRGAP2
ENSG00000263528.8	3791	IKBKE
ENSG00000143486.16	8066	EIF2D
ENSG00000143479.18	10297	DYRK3
ENSG00000162889.11	4232	MAPKAPK2
ENSG00000224114.1	433	RP11-343H5.4
ENSG00000136634.7	3439	IL10
ENSG00000142224.17	6231	IL19
ENSG00000123836.15	10176	PFKFB2
ENSG00000180667.11	6652	YOD1
ENSG00000123843.13	3201	C4BPB
ENSG00000196352.16	5752	CD55
ENSG00000117335.20	8711	CD46
ENSG00000174059.17	9219	CD34
ENSG00000076356.7	13845	PLXNA2
ENSG00000196878.15	4647	LAMB3
ENSG00000123689.6	876	G0S2
ENSG00000117597.18	10411	UTP25
ENSG00000143469.20	13977	SYT14
ENSG00000203706.8	1004	SERTAD4-AS1
ENSG00000082497.12	5470	SERTAD4
ENSG00000054392.13	6645	HHAT
ENSG00000143473.13	9797	KCNH1
ENSG00000117625.14	9092	RCOR3
ENSG00000082512.15	9022	TRAF5
ENSG00000153363.13	6942	LINC00467
ENSG00000170385.10	5893	SLC30A1
ENSG00000117650.13	3095	NEK2
ENSG00000123684.13	8790	LPGAT1
ENSG00000143493.13	5326	INTS7
ENSG00000143476.18	4923	DTL
ENSG00000066027.12	3942	PPP2R5A
ENSG00000065600.13	2917	PACC1
ENSG00000117691.10	1264	NENF
ENSG00000123685.9	2569	BATF3
ENSG00000117697.15	13867	NSL1
ENSG00000203705.11	3992	TATDN3
ENSG00000198468.9	4270	FLVCR1-DT
ENSG00000162769.13	6422	FLVCR1
ENSG00000143494.16	9086	VASH2
ENSG00000174606.14	7317	ANGEL2
ENSG00000136643.12	6191	RPS6KC1
ENSG00000230461.9	10293	PROX1-AS1
ENSG00000283518.1	2074	LINC02775
ENSG00000143499.14	4889	SMYD2
ENSG00000152104.12	18752	PTPN14
ENSG00000117724.13	11673	CENPF
ENSG00000082482.14	4294	KCNK2
ENSG00000136636.13	5017	KCTD3
ENSG00000196482.18	10932	ESRRG
ENSG00000092978.11	8841	GPATCH2
ENSG00000162814.11	6515	SPATA17
ENSG00000232100.1	1728	LINC01653
ENSG00000067533.6	7877	RRP15
ENSG00000092969.12	6050	TGFB2
ENSG00000228063.2	5514	LYPLAL1-DT
ENSG00000143353.12	2941	LYPLAL1
ENSG00000228536.3	2837	LYPLAL1-AS1
ENSG00000136628.18	5323	EPRS1
ENSG00000162813.18	3113	BPNT1
ENSG00000067704.10	4135	IARS2
ENSG00000118873.16	10343	RAB3GAP2
ENSG00000116141.17	15255	MARK1
ENSG00000117791.16	2597	MTARC2
ENSG00000143507.18	2827	DUSP10
ENSG00000236230.2	1691	RP11-400N13.1
ENSG00000276997.4	1588	RP11-378J18.9
ENSG00000143498.18	2891	TAF1A
ENSG00000154305.18	10155	MIA3
ENSG00000272750.1	2646	RP11-378J18.8
ENSG00000186063.13	4232	AIDA
ENSG00000162819.12	4980	BROX
ENSG00000287684.1	3827	RP11-452F19.4
ENSG00000154309.9	13030	DISP1
ENSG00000162909.18	8585	CAPN2
ENSG00000143514.17	5979	TP53BP2
ENSG00000272645.3	4145	GTF2IP20
ENSG00000278467.1	573	RP11-504P24.9
ENSG00000143756.12	6020	FBXO28
ENSG00000143753.13	2446	DEGS1
ENSG00000143748.18	4615	NVL
ENSG00000143771.12	5090	CNIH4
ENSG00000162923.17	11146	WDR26
