Geneid	Length	gene_name
ENSMUSG00000026069.15	6894	Il1rl1
ENSMUSG00000026070.15	4817	Il18r1
ENSMUSG00000026068.11	6752	Il18rap
ENSMUSG00000104441.1	479	Gm35801
ENSMUSG00000026065.8	4562	Slc9a4
ENSMUSG00000102676.1	3947	Gm37435
ENSMUSG00000026062.12	6984	Slc9a2
ENSMUSG00000103679.1	803	Gm37623
ENSMUSG00000103270.1	3261	Gm37915
ENSMUSG00000041945.12	5125	Mfsd9
ENSMUSG00000079588.3	2716	Tmem182
ENSMUSG00000094136.2	496	Gm5973
ENSMUSG00000104072.1	546	4930448I06Rik
ENSMUSG00000100185.1	2613	Gm28634
ENSMUSG00000100832.1	3198	Gm29260
ENSMUSG00000100178.1	1045	Gm5267
ENSMUSG00000101877.1	1099	Gm8176
ENSMUSG00000053640.2	1383	Gm9915
ENSMUSG00000101919.1	463	Gm29664
ENSMUSG00000101299.2	1734	Gm28175
ENSMUSG00000100180.1	1271	Gm28140
ENSMUSG00000103106.1	533	Gm37047
ENSMUSG00000060424.14	4458	Pantr1
ENSMUSG00000104199.1	676	4930420N18Rik
ENSMUSG00000045515.4	7733	Pou3f3
ENSMUSG00000093436.6	1712	Gm20646
ENSMUSG00000097063.3	1257	Pantr2
ENSMUSG00000099784.1	2170	Dalir
ENSMUSG00000060679.14	5763	Mrps9
ENSMUSG00000077448.1	134	Gm23126
ENSMUSG00000041907.9	7238	Gpr45
ENSMUSG00000089088.1	85	Gm24001
ENSMUSG00000070939.9	10972	Tgfbrap1
ENSMUSG00000100269.1	414	Gm28782
ENSMUSG00000041878.3	1248	8430432A02Rik
ENSMUSG00000010290.7	3458	AI597479
ENSMUSG00000008136.14	1897	Fhl2
ENSMUSG00000094497.1	483	Gm8210
ENSMUSG00000099576.1	1188	Gm29040
ENSMUSG00000099694.1	453	Gm29610
ENSMUSG00000101923.1	380	Gm29041
ENSMUSG00000066877.11	4455	Nck2
ENSMUSG00000103422.1	2491	Gm37536
ENSMUSG00000103945.1	1293	Gm38228
ENSMUSG00000026051.8	902	Ecrg4
ENSMUSG00000100764.1	458	Gm29155
ENSMUSG00000100635.1	612	Gm29157
ENSMUSG00000100480.1	499	Gm29156
ENSMUSG00000057363.12	5097	Uxs1
ENSMUSG00000090243.1	1279	Gm16103
ENSMUSG00000100701.1	545	Gm19587
ENSMUSG00000101395.1	816	Gm8241
ENSMUSG00000088848.1	125	Gm26352
ENSMUSG00000095757.1	110	Gm24180
ENSMUSG00000041763.14	10078	Tpp2
ENSMUSG00000047343.4	4300	Mettl21c
ENSMUSG00000090106.1	180	Gm15838
ENSMUSG00000091844.2	20036	Gm8251
ENSMUSG00000026049.11	1926	Tex30
ENSMUSG00000101104.6	676	Gm29247
ENSMUSG00000026047.13	3199	Poglut2
ENSMUSG00000041684.11	4206	Bivm
ENSMUSG00000026048.16	5864	Ercc5
ENSMUSG00000046828.3	3961	Mettl21e
ENSMUSG00000089703.1	957	Gm15833
ENSMUSG00000100966.1	989	Gm5700
ENSMUSG00000100769.1	1108	Gm28893
ENSMUSG00000101567.1	309	Txn-ps1
ENSMUSG00000056870.9	3758	Gulp1
ENSMUSG00000102319.1	4563	Gm37626
ENSMUSG00000089877.1	420	Gm16102
ENSMUSG00000101701.1	905	4930521E06Rik
ENSMUSG00000103071.1	1551	Gm38110
ENSMUSG00000100434.1	528	Gm3489
ENSMUSG00000100013.1	667	Gm19480
ENSMUSG00000101251.1	745	Gm3496
ENSMUSG00000101937.1	940	Gm5268
ENSMUSG00000026043.18	9816	Col3a1
ENSMUSG00000105211.1	141	Gm47302
ENSMUSG00000026042.16	9591	Col5a2
ENSMUSG00000104476.1	7217	Gm38211
ENSMUSG00000100218.1	524	Gm8296
ENSMUSG00000100361.1	981	Gm7063
ENSMUSG00000100894.1	584	Gm8304
ENSMUSG00000095121.1	107	Gm23216
ENSMUSG00000065255.1	131	Gm23974
ENSMUSG00000100843.1	1150	Gm8307
ENSMUSG00000087764.1	203	Gm23984
ENSMUSG00000025995.16	4900	Wdr75
ENSMUSG00000099850.1	1779	Gm28906
ENSMUSG00000084817.3	423	Gm5526
ENSMUSG00000098549.1	749	Gm5269
ENSMUSG00000099381.1	1176	Gm18303
ENSMUSG00000025993.10	9000	Slc40a1
ENSMUSG00000099946.1	1601	Gm9496
ENSMUSG00000070896.2	465	Rpl23a-ps1
ENSMUSG00000090682.4	264	Gm3852
ENSMUSG00000044457.8	4667	Stk-ps2
ENSMUSG00000099432.1	560	Gm18849
ENSMUSG00000041144.12	19984	Dnah7b
ENSMUSG00000096047.1	119	n-R5s211
ENSMUSG00000101262.1	1953	Gm8326
ENSMUSG00000101337.6	12603	Dnah7c
ENSMUSG00000025986.6	6095	Slc39a10
ENSMUSG00000100213.1	951	Gm28151
ENSMUSG00000103129.1	3870	Gm37393
ENSMUSG00000100160.1	297	Gm28527
ENSMUSG00000101921.1	238	Gm28825
ENSMUSG00000101447.1	488	Gm28826
ENSMUSG00000081185.1	729	Gm4852
ENSMUSG00000103246.1	1942	Gm38090
ENSMUSG00000098876.1	105	Mir6350
ENSMUSG00000100530.1	742	Gm18117
ENSMUSG00000104067.1	906	Gm37196
ENSMUSG00000100033.1	1938	Gm8337
ENSMUSG00000094968.1	121	Gm22419
ENSMUSG00000088017.1	270	Gm23829
ENSMUSG00000101996.1	827	Gm19206
ENSMUSG00000096973.1	986	Gm5974
ENSMUSG00000064943.1	121	Gm23240
ENSMUSG00000100866.1	213	Gm28830
ENSMUSG00000101721.1	1373	Gm8354
ENSMUSG00000099376.1	832	Gm19124
ENSMUSG00000097883.1	1011	Gm8357
ENSMUSG00000092790.1	442	Gm22693
ENSMUSG00000099698.1	215	Gm28740
ENSMUSG00000099454.1	887	Gm8367
ENSMUSG00000051616.14	582	C230029F24Rik
ENSMUSG00000099627.1	1706	Gm6757
ENSMUSG00000099577.1	440	Gm3605
ENSMUSG00000099882.1	437	Gm28388
ENSMUSG00000101760.1	704	Gm8384
ENSMUSG00000099608.1	1493	4933411E06Rik
ENSMUSG00000099864.1	726	Gm8391
ENSMUSG00000098249.1	132	Gm27330
ENSMUSG00000100451.1	528	Gm29665
ENSMUSG00000099941.1	162	Gm20118
ENSMUSG00000084531.1	314	Gm25843
ENSMUSG00000100816.1	2327	Gm28321
ENSMUSG00000026109.14	6707	Tmeff2
ENSMUSG00000100671.1	1475	Gm28322
ENSMUSG00000092906.1	101	Gm25736
ENSMUSG00000101242.1	226	Gm28319
ENSMUSG00000099924.1	2273	Gm28320
ENSMUSG00000099625.1	2528	Gm29325
ENSMUSG00000101799.1	2552	9330175M20Rik
ENSMUSG00000045954.7	3055	Cavin2
ENSMUSG00000099741.1	1025	Gm5253
ENSMUSG00000101702.1	548	1700072G22Rik
ENSMUSG00000026107.11	8498	Nabp1
ENSMUSG00000099413.1	3979	Gm17767
ENSMUSG00000103424.1	2365	Gm37535
ENSMUSG00000101741.1	1420	Gm28055
ENSMUSG00000018417.14	10792	Myo1b
ENSMUSG00000101724.1	1279	Gm29453
ENSMUSG00000100313.1	2499	Gm28323
ENSMUSG00000100696.1	412	Gm8419
ENSMUSG00000099135.1	122	Gm27607
ENSMUSG00000072324.4	598	Gm8420
ENSMUSG00000062939.11	3872	Stat4
ENSMUSG00000101628.1	3532	Gm28177
ENSMUSG00000078291.1	432	Gm3940
ENSMUSG00000109599.1	1170	Gm31812
ENSMUSG00000026104.14	7105	Stat1
ENSMUSG00000099569.1	888	Gm18301
ENSMUSG00000026103.14	15057	Gls
ENSMUSG00000099648.1	1399	Gm5975
ENSMUSG00000065192.1	109	Gm23460
ENSMUSG00000002881.14	4100	Nab1
ENSMUSG00000097833.1	996	Gm5976
ENSMUSG00000101501.1	463	Rps27a-ps1
ENSMUSG00000100120.1	701	Gm553
ENSMUSG00000099878.1	2943	Gm28178
ENSMUSG00000100007.1	642	Gm5527
ENSMUSG00000043015.15	7078	Nemp2
ENSMUSG00000103630.1	2085	Gm37242
ENSMUSG00000041439.15	8231	Mfsd6
ENSMUSG00000100302.1	2491	Gm29670
ENSMUSG00000100230.1	411	Gm28650
ENSMUSG00000026102.9	6460	Inpp1
ENSMUSG00000041426.12	6059	Hibch
ENSMUSG00000089802.1	862	Gm16107
ENSMUSG00000043629.12	4330	1700019D03Rik
ENSMUSG00000026100.6	2705	Mstn
ENSMUSG00000089334.1	101	Gm24349
ENSMUSG00000060715.9	777	1700019A02Rik
ENSMUSG00000026098.13	7542	Pms1
ENSMUSG00000100763.1	535	Gm28777
ENSMUSG00000026097.9	4711	Ormdl1
ENSMUSG00000100679.1	785	Gm28778
ENSMUSG00000026096.14	6147	Osgepl1
ENSMUSG00000099913.1	3142	Gm28551
ENSMUSG00000101838.6	1319	Gm18800
ENSMUSG00000026095.15	3528	Asnsd1
ENSMUSG00000117809.1	300	Gm50478
ENSMUSG00000100267.1	323	Gm28779
ENSMUSG00000099450.1	573	Gm6799
ENSMUSG00000100069.1	339	Gm6801
ENSMUSG00000096141.2	12767	Dnah7a
ENSMUSG00000092657.1	125	Gm25240
ENSMUSG00000026094.14	5185	Stk17b
ENSMUSG00000102405.1	1457	Gm37863
ENSMUSG00000042807.15	12947	Hecw2
ENSMUSG00000098443.1	72	Mir7681
ENSMUSG00000087949.1	114	Gm24251
ENSMUSG00000102868.1	2700	Gm37633
ENSMUSG00000094013.1	107	Gm25829
ENSMUSG00000025983.11	5021	Ccdc150
ENSMUSG00000041303.7	4925	Gtf3c3
ENSMUSG00000109809.1	825	Gm34066
ENSMUSG00000073678.4	16611	Pgap1
ENSMUSG00000104136.1	1661	Gm36955
ENSMUSG00000101130.1	579	Gm19637
ENSMUSG00000052331.14	14175	Ankrd44
ENSMUSG00000101674.6	2666	4930444A19Rik
ENSMUSG00000102503.1	1410	Gm37370
ENSMUSG00000089245.1	105	Gm24053
ENSMUSG00000102642.1	2750	A130048G24Rik
ENSMUSG00000025982.13	11370	Sf3b1
ENSMUSG00000103030.1	1794	E330011M16Rik
ENSMUSG00000025981.13	4805	Coq10b
ENSMUSG00000101122.1	806	Gm17971
ENSMUSG00000025980.14	2642	Hspd1
ENSMUSG00000073676.4	1474	Hspe1
ENSMUSG00000100736.1	794	Gm5147
ENSMUSG00000089670.1	991	Gm16581
ENSMUSG00000025979.13	4855	Mob4
ENSMUSG00000061863.6	307	Gm6822
ENSMUSG00000025978.14	5871	Rftn2
ENSMUSG00000097649.2	1943	Gm10561
ENSMUSG00000046994.9	11294	Mars2
ENSMUSG00000025977.15	3514	Boll
ENSMUSG00000100215.1	396	Gm8292
ENSMUSG00000101945.1	348	Gm29138
ENSMUSG00000101085.1	893	Gm8531
ENSMUSG00000038349.10	6687	Plcl1
ENSMUSG00000102145.1	5027	Gm38056
ENSMUSG00000100309.1	951	Gm6644
ENSMUSG00000102831.1	1596	Gm37382
ENSMUSG00000099950.1	2345	9130227L01Rik
ENSMUSG00000102491.1	353	Gm36986
ENSMUSG00000100372.1	482	1700003I22Rik
ENSMUSG00000100944.1	156	Gm28900
ENSMUSG00000101332.1	2053	Gm28240
ENSMUSG00000045336.5	1392	Hsfy2
ENSMUSG00000038331.15	6788	Satb2
ENSMUSG00000087022.4	5779	9130024F11Rik
ENSMUSG00000104310.1	1838	Gm4081
ENSMUSG00000094128.1	121	Gm23943
ENSMUSG00000099945.1	2061	1700126A01Rik
ENSMUSG00000101429.1	3301	BC055402
ENSMUSG00000101129.1	977	Gm5254
ENSMUSG00000097519.2	2052	4930558J18Rik
ENSMUSG00000038323.3	3235	1700066M21Rik
ENSMUSG00000048495.16	2808	Tyw5
ENSMUSG00000025971.6	7878	Maip1
ENSMUSG00000077776.1	130	Gm22371
ENSMUSG00000088353.1	157	Gm24014
ENSMUSG00000101826.1	890	Gm8581
ENSMUSG00000102685.1	2812	Gm37373
ENSMUSG00000101151.1	627	Gm17929
ENSMUSG00000038305.15	8041	Spats2l
ENSMUSG00000091283.1	392	Gm17234
ENSMUSG00000054770.16	12973	Kctd18
ENSMUSG00000026039.9	7007	Sgo2a
ENSMUSG00000063558.4	8690	Aox1
ENSMUSG00000064294.12	7033	Aox3
ENSMUSG00000089275.1	108	Gm24548
ENSMUSG00000038242.12	8416	Aox4
ENSMUSG00000089822.1	3723	Gm15759
ENSMUSG00000079554.2	5771	Aox2
ENSMUSG00000103839.1	2623	Gm37607
ENSMUSG00000051223.14	4033	Bzw1
ENSMUSG00000026034.17	8132	Clk1
ENSMUSG00000026035.15	4291	Ppil3
ENSMUSG00000026036.17	7763	Nif3l1
ENSMUSG00000026037.14	3857	Orc2
ENSMUSG00000094245.1	107	Gm23966
ENSMUSG00000085054.2	4616	Gm15834
ENSMUSG00000038174.14	12041	Fam126b
ENSMUSG00000026032.8	763	Ndufb3
ENSMUSG00000100202.1	352	Gm29389
ENSMUSG00000099490.1	888	Gm18802
ENSMUSG00000059647.5	552	Cbx3-ps7
ENSMUSG00000047528.13	3396	Flacc1
ENSMUSG00000102059.1	936	Gm20257
ENSMUSG00000101046.1	764	Gm28803
ENSMUSG00000026031.15	12669	Cflar
ENSMUSG00000100236.1	451	Gm3841
ENSMUSG00000026029.14	2893	Casp8
ENSMUSG00000102719.1	3841	Gm37760
ENSMUSG00000099719.1	944	Gm28802
ENSMUSG00000026028.12	7088	Trak2
ENSMUSG00000026027.13	7256	Stradb
ENSMUSG00000072295.7	7601	C2cd6
ENSMUSG00000047383.8	878	AC169382.1
ENSMUSG00000099752.1	1193	Gm29018
ENSMUSG00000077616.1	131	Gm25502
ENSMUSG00000038079.14	2389	Tmem237
ENSMUSG00000097573.2	2309	G730003C15Rik
ENSMUSG00000079550.9	7063	Mpp4
ENSMUSG00000101586.1	2092	Gm29017
ENSMUSG00000099563.1	1383	Gm19125
ENSMUSG00000026024.14	9496	Als2
ENSMUSG00000026023.16	2507	Cdk15
ENSMUSG00000099922.1	1013	Gm29016
ENSMUSG00000104502.1	1638	Gm37737
ENSMUSG00000041075.8	4532	Fzd7
ENSMUSG00000097819.1	3587	Gm26813
ENSMUSG00000047361.16	5484	Gm973
ENSMUSG00000099811.6	694	Gm28411
ENSMUSG00000101409.1	421	1700122D07Rik
ENSMUSG00000026021.15	2076	Sumo1
ENSMUSG00000089276.1	85	Gm24545
ENSMUSG00000103821.1	1872	D430013B06Rik
ENSMUSG00000101400.1	385	Gm29596
ENSMUSG00000026020.9	10758	Nop58
ENSMUSG00000077345.1	87	Snord70
ENSMUSG00000077358.1	84	Gm26293
ENSMUSG00000089512.3	81	Gm26287
ENSMUSG00000089093.3	84	Snord11
ENSMUSG00000067336.6	17983	Bmpr2
ENSMUSG00000104052.1	3438	Gm38125
ENSMUSG00000103131.1	721	Gm37977
ENSMUSG00000041040.12	7290	Fam117b
ENSMUSG00000103696.1	5415	Gm37531
ENSMUSG00000100901.1	1622	Gm18829
ENSMUSG00000026018.12	5356	Ica1l
ENSMUSG00000026019.15	11955	Wdr12
ENSMUSG00000026017.13	14557	Carf
ENSMUSG00000082609.1	431	Gm15464
ENSMUSG00000073664.11	28441	Nbeal1
ENSMUSG00000100516.1	227	Gm29332
ENSMUSG00000049439.13	2286	Cyp20a1
ENSMUSG00000103822.1	1058	6030460B20Rik
ENSMUSG00000026782.15	8543	Abi2
ENSMUSG00000026014.15	20498	Raph1
ENSMUSG00000081562.1	228	Gm11575
ENSMUSG00000084400.1	417	Gm11576
ENSMUSG00000082160.1	459	Gm11578
ENSMUSG00000103215.1	1430	Gm38388
ENSMUSG00000088973.1	106	Gm23762
ENSMUSG00000084151.1	737	Gm11577
ENSMUSG00000101188.1	1218	Eif4a-ps4
ENSMUSG00000026012.2	6122	Cd28
ENSMUSG00000086795.1	845	Gm11579
ENSMUSG00000085965.1	388	2310016D23Rik
ENSMUSG00000104069.1	2110	Gm37198
ENSMUSG00000083118.1	793	Gm11609
ENSMUSG00000083355.1	763	Gm11581
ENSMUSG00000102549.1	1401	Gm38137
ENSMUSG00000026011.13	2330	Ctla4
ENSMUSG00000081382.1	525	Rpl18-ps1
ENSMUSG00000080800.1	236	Gm11582
ENSMUSG00000026009.14	3430	Icos
ENSMUSG00000102561.1	2485	Gm37039
ENSMUSG00000082804.3	552	Rpl17-ps1
ENSMUSG00000082661.1	1455	Gm11590
ENSMUSG00000080785.1	702	Gm11591
ENSMUSG00000100893.1	538	Gm28083
ENSMUSG00000085248.2	1120	Gm11587
ENSMUSG00000085447.1	892	9530026F06Rik
ENSMUSG00000086408.1	658	Gm11588
ENSMUSG00000089546.1	103	Gm25839
ENSMUSG00000100965.1	506	Gm28449
ENSMUSG00000102168.1	282	Gm36943
ENSMUSG00000100381.1	390	Gm28094
ENSMUSG00000086009.1	851	4930587A21Rik
ENSMUSG00000052062.14	13153	Pard3b
ENSMUSG00000103656.1	2736	Gm37205
ENSMUSG00000104402.1	3029	Gm38012
ENSMUSG00000104081.1	1365	Gm38278
ENSMUSG00000085842.7	1984	Pard3bos1
ENSMUSG00000103002.1	920	Gm38075
ENSMUSG00000100344.1	278	Gm29640
ENSMUSG00000101509.1	259	Gm29641
ENSMUSG00000085019.2	770	Pard3bos2
ENSMUSG00000102359.1	2518	Gm38351
ENSMUSG00000085400.1	862	Pard3bos3
ENSMUSG00000100750.1	1452	Gm29084
ENSMUSG00000081950.1	240	Gm11600
ENSMUSG00000084333.1	878	Gm11599
ENSMUSG00000025969.15	11842	Nrp2
ENSMUSG00000100811.1	733	Gm29083
ENSMUSG00000103032.1	2556	Gm37121
ENSMUSG00000100426.1	871	Gm4208
ENSMUSG00000040865.15	17713	Ino80d
ENSMUSG00000104991.1	105	Gm44468
ENSMUSG00000088953.1	114	Gm24942
ENSMUSG00000081617.1	368	Rps13-ps7
ENSMUSG00000081429.1	246	Rps27-ps1
ENSMUSG00000084799.7	2880	Ino80dos
ENSMUSG00000101599.1	9720	Gm20342
ENSMUSG00000025968.16	8086	Ndufs1
ENSMUSG00000077884.2	89	Gm24557
ENSMUSG00000025967.16	2532	Eef1b2
ENSMUSG00000098850.1	176	Gm27390
ENSMUSG00000064612.2	78	Gm26457
ENSMUSG00000105060.1	35	Gm26457
ENSMUSG00000064602.1	132	Snora41
ENSMUSG00000046856.13	2496	Gpr1
ENSMUSG00000094290.2	126	Gm27512
ENSMUSG00000086730.2	911	Platr12
ENSMUSG00000102536.1	479	1700039I01Rik
ENSMUSG00000087561.7	882	Gm11608
ENSMUSG00000092705.1	138	Gm24513
ENSMUSG00000027520.16	12659	Zdbf2
ENSMUSG00000094214.1	104	Gm23448
ENSMUSG00000083039.1	617	Gm11606
ENSMUSG00000081643.1	646	Gm11605
ENSMUSG00000025964.15	17907	Adam23
ENSMUSG00000087823.1	103	Gm22281
ENSMUSG00000115378.1	1105	Gm39653
ENSMUSG00000069085.5	6143	Dytn
ENSMUSG00000083066.1	504	Gm12748
ENSMUSG00000025963.5	1719	Mdh1b
ENSMUSG00000025962.15	5873	Fastkd2
ENSMUSG00000025961.1	1758	4933402D24Rik
ENSMUSG00000080817.1	752	Gm13751
ENSMUSG00000082373.2	998	Gm13754
ENSMUSG00000044689.5	1432	Gm13749
ENSMUSG00000025959.13	8131	Klf7
ENSMUSG00000098487.1	64	Mir6899
ENSMUSG00000086836.1	378	Gm13748
ENSMUSG00000086721.2	465	Gm13750
ENSMUSG00000101895.1	1288	Gm28981
ENSMUSG00000093228.1	70	Gm25748
ENSMUSG00000099658.1	219	Gm28980
ENSMUSG00000025958.14	13742	Creb1
ENSMUSG00000025956.10	3005	Mettl21a
ENSMUSG00000101832.1	512	Gm28982
ENSMUSG00000100437.1	325	Gm29152
ENSMUSG00000087213.2	2341	2810408I11Rik
ENSMUSG00000070871.10	3456	Ccnyl1
ENSMUSG00000045005.9	6915	Fzd5
ENSMUSG00000102140.1	4368	Gm38058
ENSMUSG00000051344.13	10921	Plekhm3
ENSMUSG00000097264.1	379	Rpl31-ps24
ENSMUSG00000084416.3	654	Rpl10a-ps1
ENSMUSG00000077471.1	156	Gm24788
ENSMUSG00000025955.13	4209	Akr1cl
ENSMUSG00000090042.1	653	Gm8550
ENSMUSG00000070870.6	723	Cryge
ENSMUSG00000067299.11	1028	Crygd
ENSMUSG00000025952.15	786	Crygc
ENSMUSG00000073658.4	634	Crygb
ENSMUSG00000100774.1	210	Gm7329
ENSMUSG00000044429.8	730	Cryga
ENSMUSG00000100846.1	733	Gm28845
ENSMUSG00000044816.10	2667	D630023F18Rik
ENSMUSG00000025950.16	2771	Idh1
ENSMUSG00000025949.16	19211	Pikfyve
ENSMUSG00000025946.13	2582	Pth2r
ENSMUSG00000100503.1	272	Gm28927
ENSMUSG00000100504.1	680	Gm28926
ENSMUSG00000099383.1	168	Gm28925
ENSMUSG00000100340.1	322	Gm28923
ENSMUSG00000100439.1	308	Gm28922
ENSMUSG00000099819.1	405	Gm28728
ENSMUSG00000082565.1	642	Gm5255
ENSMUSG00000082774.1	313	Gm8805
ENSMUSG00000025945.11	627	Crygf
ENSMUSG00000081623.1	743	Gm8809
ENSMUSG00000083242.1	341	Gm15659
ENSMUSG00000083289.1	412	Gm8812
ENSMUSG00000015222.18	16456	Map2
ENSMUSG00000088850.1	137	Gm24729
ENSMUSG00000073656.4	1661	Gm10558
ENSMUSG00000065694.1	151	Gm25411
ENSMUSG00000055567.18	14425	Unc80
ENSMUSG00000103375.1	1727	Gm37181
ENSMUSG00000026005.15	3113	Rpe
ENSMUSG00000026004.15	6664	Kansl1l
ENSMUSG00000102559.1	3106	Gm37570
ENSMUSG00000102374.1	2577	Gm38387
ENSMUSG00000102776.1	4597	Gm38162
ENSMUSG00000082057.1	1359	Gm15789
ENSMUSG00000103706.1	2654	6820402A03Rik
ENSMUSG00000103756.1	1139	Gm37285
ENSMUSG00000103382.1	2179	Gm37755
ENSMUSG00000103553.1	4689	Gm38218
ENSMUSG00000026003.5	2005	Acadl
ENSMUSG00000082769.3	495	Gm15793
ENSMUSG00000089420.2	63	Gm27934
ENSMUSG00000077328.1	130	Gm25832
ENSMUSG00000061816.15	2074	Myl1
ENSMUSG00000094191.1	378	Rpl31-ps14
ENSMUSG00000082212.1	1384	Gm15826
ENSMUSG00000026000.16	6863	Lancl1
ENSMUSG00000025991.8	5555	Cps1
ENSMUSG00000086204.1	678	Gm15668
ENSMUSG00000077745.1	129	Gm26342
ENSMUSG00000082473.1	1984	Kif22-ps
ENSMUSG00000095282.1	78	Gm22548
ENSMUSG00000085075.1	526	Gm15669
ENSMUSG00000104395.1	2303	Gm37957
ENSMUSG00000096031.1	102	Gm23189
ENSMUSG00000087329.3	576	Gm15671
ENSMUSG00000062209.15	12355	Erbb4
ENSMUSG00000102449.1	1353	Gm37100
ENSMUSG00000083795.1	447	Gm15670
ENSMUSG00000080539.1	94	Gm25542
ENSMUSG00000103307.1	2069	Gm19335
ENSMUSG00000104508.1	1406	Gm37735
ENSMUSG00000103642.1	2369	Gm37769
ENSMUSG00000103809.1	3243	Gm37061
ENSMUSG00000087514.1	480	Gm16076
ENSMUSG00000084332.1	386	Gm8840
ENSMUSG00000101387.1	751	Pced1c-ps
ENSMUSG00000099804.1	3029	Gm28497
ENSMUSG00000100354.1	3432	Gm29113
ENSMUSG00000101156.1	2508	Gm29114
ENSMUSG00000025997.13	11613	Ikzf2
ENSMUSG00000100815.1	3487	Gm29112
ENSMUSG00000099954.1	1875	Gm28112
ENSMUSG00000103402.1	1886	Gm37930
ENSMUSG00000053153.14	6764	Spag16
ENSMUSG00000089345.1	275	Gm22665
ENSMUSG00000080524.1	126	Gm23879
ENSMUSG00000101730.1	88	Gm28580
ENSMUSG00000103052.1	2400	Gm38272
ENSMUSG00000104287.1	5837	Gm37456
ENSMUSG00000075952.1	107	Gm23422
ENSMUSG00000045648.15	7689	Vwc2l
ENSMUSG00000026196.7	5659	Bard1
ENSMUSG00000089965.1	379	Gm16236
ENSMUSG00000101551.1	775	Gm8870
ENSMUSG00000050296.14	14808	Abca12
ENSMUSG00000101617.1	78	Gm6947
ENSMUSG00000026192.13	7985	Atic
ENSMUSG00000026193.15	11685	Fn1
ENSMUSG00000073652.10	2091	Apol7d
ENSMUSG00000101834.1	351	Gm5829
ENSMUSG00000100319.1	877	Gm5256
ENSMUSG00000102689.1	3521	Gm37217
ENSMUSG00000099707.6	1541	Gm8883
ENSMUSG00000101211.1	3067	Gm28818
ENSMUSG00000101848.1	1093	4933417E11Rik
ENSMUSG00000101764.1	741	4930556G22Rik
ENSMUSG00000059483.5	480	Gm5528
ENSMUSG00000101496.1	598	Gm8885
ENSMUSG00000102123.1	2048	Gm4319
ENSMUSG00000039395.8	2284	Mreg
ENSMUSG00000094655.1	191	Gm25360
ENSMUSG00000094050.1	191	Gm23472
ENSMUSG00000093956.1	191	Gm24497
ENSMUSG00000093843.1	191	Gm25939
ENSMUSG00000026189.13	1516	Pecr
ENSMUSG00000026188.11	3054	Tmem169
ENSMUSG00000026187.9	2549	Xrcc5
ENSMUSG00000039372.5	4553	Marchf4
ENSMUSG00000085812.1	529	Gm15843
ENSMUSG00000039354.16	5728	Smarcal1
ENSMUSG00000110712.1	1282	Gm39662
ENSMUSG00000039342.5	4588	Ankar
ENSMUSG00000110487.1	589	Gm18035
ENSMUSG00000110596.1	214	Gm45859
ENSMUSG00000046330.10	1410	Rpl37a
ENSMUSG00000039323.18	1847	Igfbp2
ENSMUSG00000026185.8	6006	Igfbp5
ENSMUSG00000101968.6	1396	1700027A15Rik
ENSMUSG00000026182.6	437	Tnp1
ENSMUSG00000102266.1	2534	Gm38106
ENSMUSG00000101112.1	516	Gm29185
ENSMUSG00000100697.1	334	Gm29184
ENSMUSG00000099877.6	2587	Pinc
ENSMUSG00000098697.1	154	Gm27315
ENSMUSG00000101812.1	562	D530049I02Rik
ENSMUSG00000100044.1	996	Gm9553
ENSMUSG00000100444.1	3970	C530043A13Rik
ENSMUSG00000100429.1	660	Gm29186
ENSMUSG00000100301.6	2442	6030407O03Rik
ENSMUSG00000101344.1	790	Gm29183
ENSMUSG00000088666.1	126	Gm25329
ENSMUSG00000098504.1	99	Mir6351
ENSMUSG00000055322.16	16465	Tns1
ENSMUSG00000061815.11	2329	Rufy4
ENSMUSG00000026180.8	3048	Cxcr2
ENSMUSG00000048480.5	1491	Cxcr1
ENSMUSG00000087820.1	67	Mir1928
ENSMUSG00000094768.1	107	Gm25524
ENSMUSG00000006304.14	2033	Arpc2
ENSMUSG00000064272.3	1075	Gpbar1
ENSMUSG00000006299.13	3458	Aamp
ENSMUSG00000101503.1	334	Gm28364
ENSMUSG00000026179.14	7832	Pnkd
ENSMUSG00000103013.1	319	Gm37503
ENSMUSG00000006301.17	12659	Tmbim1
ENSMUSG00000099931.1	3265	Gm29358
ENSMUSG00000103403.1	2866	Gm37931
ENSMUSG00000073650.8	2211	Catip
ENSMUSG00000026177.11	3705	Slc11a1
ENSMUSG00000026176.13	3334	Ctdsp1
ENSMUSG00000065468.1	85	Mir26b
ENSMUSG00000026175.12	3551	Vil1
ENSMUSG00000033364.13	11081	Usp37
ENSMUSG00000103227.1	2962	Gm37733
ENSMUSG00000026174.9	3826	Cnot9
ENSMUSG00000026173.15	7045	Plcd4
ENSMUSG00000026135.17	11355	Zfp142
ENSMUSG00000093155.1	77	Gm25035
ENSMUSG00000026172.12	2192	Bcs1l
ENSMUSG00000026171.12	2181	Rnf25
ENSMUSG00000033276.18	6437	Stk36
ENSMUSG00000033257.14	11527	Ttll4
ENSMUSG00000026170.6	2173	Cyp27a1
ENSMUSG00000006542.13	3682	Prkag3
ENSMUSG00000098351.1	93	Gm27507
ENSMUSG00000033227.7	2192	Wnt6
ENSMUSG00000099472.1	758	Gm29539
ENSMUSG00000026167.14	2468	Wnt10a
ENSMUSG00000089964.1	1930	Gm16582
ENSMUSG00000090071.4	2799	Cdk5r2
